no.,domainID,domain_name,siteID,site_name,state,MAT_C,MAP_mm,Temp_s,Prec_s,started_year,end_year,duration,plotID,latitude,longitude,elevation_m,nlcdClass,alpha_div,beta_div1,gamma_div,spe_sta,spe_asy,alpha_sta,spa_asy1,gamma_sta
108,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_012,38.878648,-76.560977,24.5,deciduousForest,2.555287447,1.233437343,3.788724789,0.668120152,0.945127786,1.613247938,0.686211069,2.299459008
109,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_013,38.871792,-76.544437,2.7,deciduousForest,2.104134154,1.235187824,3.339321978,0.547449979,0.787276706,1.334726685,0.81130747,2.146034155
110,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_014,38.87599,-76.541093,2.6,deciduousForest,2.505525937,1.077993001,3.583518938,0.159623394,0.534446471,0.694069865,1.069901771,1.763971635
111,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_016,38.89946,-76.547557,19.6,deciduousForest,2.564949357,1.138818709,3.703768067,0.446493681,0.784038378,1.230532059,0.559591227,1.790123287
112,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_017,38.876026,-76.535553,4.7,deciduousForest,2.008214032,1.331107946,3.339321978,0.105205691,0.517195571,0.622401262,0.256264271,0.878665533
113,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_018,38.872926,-76.531608,6.7,cultivatedCrops,1.672412712,0.877032459,2.549445171,-0.126401753,0.686610517,0.560208764,0.270627165,0.830835928
114,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_019,38.871772,-76.55069,15.1,deciduousForest,2.48490665,0.980829253,3.465735903,0.388096176,0.468446608,0.856542785,1.014921134,1.871463919
115,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_020,38.870109,-76.535927,5.1,cultivatedCrops,1.672412712,0.922841995,2.595254707,-0.273075678,0.683916318,0.410840641,0.686100451,1.096941091
116,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_021,38.896418,-76.560196,18,deciduousForest,2.300081963,1.208473937,3.5085559,0.285932138,0.522166389,0.808098527,0.256806441,1.064904968
117,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_022,38.875452,-76.554589,17.3,deciduousForest,2.663749942,1.194872286,3.858622229,0.195334021,0.796971163,0.992305184,0.64517356,1.637478744
118,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_023,38.875233,-76.535264,2.6,cultivatedCrops,1.945910149,0.851371186,2.797281335,-0.332900491,0.900609249,0.567708758,0.444595116,1.012303874
119,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_024,38.86579,-76.528952,6.5,deciduousForest,1.871802177,1.182199005,3.054001182,0.217826588,0.268759305,0.486585894,0.659889063,1.146474956
120,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_025,38.886405,-76.551831,19,deciduousForest,2.453157951,1.096459435,3.549617387,0.349022163,0.780555224,1.129577387,1.288685238,2.418262625
121,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_026,38.901221,-76.550596,14.5,deciduousForest,2.424802726,1.26906427,3.693866996,0.363198052,0.954031252,1.317229303,3.127843364,4.445072668
122,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_027,38.87364,-76.543648,2.9,cultivatedCrops,1.634130525,0.961124182,2.595254707,-0.220712117,0.708514081,0.487801963,0.226503192,0.714305156
123,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_028,38.871745,-76.522041,2.5,cultivatedCrops,1.429114358,0.873470735,2.302585093,-0.124870778,0.456070638,0.33119986,0.173663557,0.504863417
124,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_029,38.871199,-76.52895,4.9,cultivatedCrops,1.452784102,0.849800991,2.302585093,0.193076355,0.348682892,0.541759247,0.213630534,0.755389781
125,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_030,38.910053,-76.548986,17.2,cultivatedCrops,1.713797928,0.608589793,2.32238772,0.069494768,0.758460197,0.827954965,0.526013791,1.353968756
126,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_044,38.890806,-76.553978,10.7,deciduousForest,2.166192468,1.129644398,3.295836866,0.247961987,0.468571723,0.71653371,0.569398054,1.285931765
127,D02,Mid-Atlantic,SERC,Smithsonian Environmental Research Center,MD,13.1,1072,8441,13,2015,2019,5,SERC_045,38.880974,-76.55872,19.1,deciduousForest,2.422587885,1.251177931,3.673765816,0.062136536,0.782451627,0.844588163,0.623944311,1.468532474
128,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_001,28.0967,-81.418579,20.7,woodyWetlands,2.298409722,1.213135717,3.511545439,0.089155573,0.702305312,0.791460886,0.258523505,1.049984391
129,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_002,28.048244,-81.416879,17.7,woodyWetlands,2.061044177,1.014730805,3.075774981,0.008279623,0.861039693,0.869319316,0.73060398,1.599923296
130,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_003,28.074209,-81.425532,18.9,woodyWetlands,2.48490665,1.264597426,3.749504076,-0.05675461,1.126131724,1.069377114,0.77432078,1.843697894
131,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_004,28.099732,-81.399974,18.8,woodyWetlands,2.166669909,0.939410422,3.106080331,0.125260866,0.666883159,0.792144025,0.524461992,1.316606017
132,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_006,28.092969,-81.399332,20.7,woodyWetlands,2.462078617,1.029365642,3.49144426,0.15717342,1.095500016,1.252673437,0.428362923,1.681036359
133,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_007,28.053114,-81.417507,17.8,woodyWetlands,2.255668173,1.215262546,3.47093072,-0.070959803,1.250172881,1.179213079,0.864767047,2.043980125
134,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_008,28.046662,-81.401888,19,woodyWetlands,2.192584198,1.236012158,3.428596356,0.159574957,0.709412354,0.868987311,0.385107557,1.254094868
135,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_010,28.11859,-81.435161,20,woodyWetlands,2.572930246,0.996602451,3.569532696,0.076100131,0.876308531,0.952408662,0.283280053,1.235688715
136,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_012,28.102984,-81.406399,20.2,woodyWetlands,2.53732778,1.082558802,3.619886583,-0.171261742,0.873381858,0.702120115,0.298435904,1.000556019
137,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_016,28.043948,-81.393638,19.7,pastureHay,1.983870911,0.951757438,2.935628349,-0.420889293,1.270484908,0.849595614,0.229603117,1.079198731
138,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_017,28.058282,-81.402874,20.1,woodyWetlands,2.306743103,1.402755638,3.709498741,-0.185511415,1.160928804,0.975417389,1.008974835,1.984392223
139,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_024,28.045531,-81.418683,17.6,woodyWetlands,1.995267046,1.243411406,3.238678452,0.174951071,0.829634014,1.004585085,0.605220357,1.609805442
140,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_025,28.071776,-81.42062,18.2,pastureHay,1.832581464,1.280933845,3.113515309,-0.433574006,1.306329751,0.872755745,0.461910062,1.334665806
141,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_034,28.063937,-81.418449,19.5,pastureHay,2.409194828,0.997542734,3.406737562,-0.471083629,1.507602726,1.036519098,1.25390847,2.290427568
142,D03,Southeast,DSNY,Disney Wilderness Preserve,FL,22.4,1208,4299,51,2014,2019,6,DSNY_037,28.044794,-81.392123,19.8,pastureHay,2.125251078,0.958186776,3.083437854,-0.486045515,1.559397684,1.073352169,0.716827142,1.790179311
143,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_001,31.194318,-84.477078,37.9,deciduousForest,2.687847494,1.297425973,3.985273467,-0.038479393,1.030931343,0.99245195,0.418778522,1.411230472
144,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_002,31.194506,-84.460063,48.3,evergreenForest,2.971695696,1.08529308,4.056988776,0.147007244,0.916847499,1.063854743,0.626040701,1.689895444
145,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_003,31.19615,-84.473242,34.2,deciduousForest,2.442347035,1.508896683,3.951243719,-0.137817383,1.063072542,0.925255159,0.534182691,1.45943785
146,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_004,31.189774,-84.465861,44.9,cultivatedCrops,1.883274578,1.225786381,3.109060959,-0.457323039,0.89074109,0.433418051,0.167003078,0.600421129
147,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_005,31.195967,-84.451227,45.6,evergreenForest,2.993229143,1.184230326,4.177459469,0.079624568,1.004476711,1.084101279,0.447690986,1.531792264
148,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_006,31.187672,-84.455851,41.9,mixedForest,2.824350657,1.266655004,4.091005661,-0.073981572,1.119871214,1.045889642,0.457837625,1.503727266
149,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_007,31.198631,-84.476311,36.8,evergreenForest,2.846361817,1.315641394,4.162003211,-0.159539647,1.120814773,0.961275126,0.503978328,1.465253454
150,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_008,31.195153,-84.450927,46.1,mixedForest,2.867898902,1.287854288,4.15575319,-0.24697045,0.801107456,0.554137006,0.301318937,0.855455943
151,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_009,31.194989,-84.456904,48.6,evergreenForest,2.979348794,1.216348262,4.195697056,0.138807036,1.015489811,1.154296847,0.542976163,1.69727301
152,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_010,31.208222,-84.469495,42.9,deciduousForest,2.969131592,1.27936365,4.248495242,-0.212286769,0.984256984,0.771970215,1.202102694,1.97407291
153,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_011,31.185206,-84.468202,36.9,evergreenForest,2.919121171,1.102652698,4.021773869,-0.133327047,1.306268926,1.172941879,0.63272135,1.805663229
154,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_012,31.190203,-84.447296,42.1,cultivatedCrops,1.709283247,1.33523919,3.044522438,-0.48907645,1.107958591,0.618882142,1.125753143,1.744635284
155,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_013,31.178467,-84.469947,36.3,evergreenForest,2.985681938,1.176321273,4.162003211,-0.263558746,1.399913135,1.136354389,0.477546002,1.613900392
156,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_014,31.200072,-84.454914,47.6,cultivatedCrops,1.85629799,1.346448453,3.202746443,-0.514770522,0.758912152,0.24414163,0.284027007,0.528168637
157,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_015,31.190607,-84.454212,50.3,evergreenForest,2.788092909,1.279222981,4.06731589,-0.339689876,1.345490125,1.005800249,0.395281075,1.401081324
158,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_016,31.180683,-84.472099,34.3,deciduousForest,2.066862759,1.373555335,3.440418095,-0.443154565,0.510323486,0.067168921,0.473810076,0.540978997
159,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_017,31.195473,-84.453447,45.6,evergreenForest,2.370243741,1.462736057,3.832979798,-0.549335575,0.644622353,0.095286778,0.445747005,0.541033784
160,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_018,31.192586,-84.458261,45.9,cultivatedCrops,2.211017899,1.24844839,3.45946629,-0.564822407,1.154826923,0.590004516,0.424103261,1.014107778
161,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_019,31.187433,-84.470662,36.8,deciduousForest,2.818398258,1.401109447,4.219507705,-0.222282592,1.024601579,0.802318987,0.322674607,1.124993594
162,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_020,31.183808,-84.46508,44.8,cultivatedCrops,1.974081026,1.343734747,3.317815773,-0.500231432,0.91748618,0.417254748,0.371011319,0.788266067
163,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_021,31.175756,-84.469063,37.2,evergreenForest,2.810907587,1.151808533,3.96271612,-0.049779516,0.924522498,0.874742982,0.392409368,1.26715235
164,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_022,31.210377,-84.468464,46.7,evergreenForest,2.73598957,1.495214175,4.231203745,-0.228724623,1.129370447,0.900645824,0.826139768,1.726785591
165,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_028,31.18271,-84.477999,35.7,deciduousForest,2.307572635,1.330013525,3.63758616,-0.373717096,0.982536261,0.608819164,1.202207293,1.811026457
166,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_029,31.186762,-84.464378,44.3,deciduousForest,2.658509756,1.229220557,3.887730313,-0.302861368,1.162346276,0.859484909,0.240113078,1.099597987
167,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_030,31.185096,-84.476067,36.3,mixedForest,2.45530618,1.476519453,3.931825633,-0.109729978,0.6378647,0.528134722,0.609338162,1.137472884
168,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_031,31.202452,-84.464588,44,mixedForest,2.523726642,1.269512828,3.793239469,-0.064547948,0.904298874,0.839750926,0.392317932,1.232068857
169,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_033,31.192001,-84.456043,46.6,mixedForest,2.816904606,1.194058347,4.010962953,-0.021668545,0.986443228,0.964774683,0.249225084,1.213999768
170,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_035,31.183309,-84.454718,36.8,deciduousForest,2.574518808,1.267081733,3.841600541,-0.379436478,0.639201358,0.25976488,0.220286783,0.480051663
171,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_036,31.184997,-84.470421,33.1,deciduousForest,2.895911938,1.36958088,4.265492818,-0.269948029,1.148808328,0.878860299,0.375386187,1.254246486
172,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_047,31.198437,-84.467181,35.3,evergreenForest,2.834682852,1.357997611,4.192680463,-0.359803875,1.08704681,0.727242935,0.478591543,1.205834478
173,D03,Southeast,JERC,Jones Ecological Research Center,GA,19.3,1326,6292,23,2015,2019,5,JERC_048,31.196457,-84.461913,46.8,evergreenForest,2.716349004,1.36118844,4.077537444,-0.229939653,1.114419081,0.884479428,0.577639796,1.462119224
174,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_001,29.702914,-82.008881,31,woodyWetlands,1.270462546,1.080912712,2.351375257,-0.120305942,0.439383026,0.319077084,0.281318697,0.600395781
175,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_002,29.70386,-81.956817,31.5,evergreenForest,2.427748236,1.218571604,3.64631984,0.027530751,0.74890378,0.776434531,0.299297214,1.075731744
176,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_003,29.694992,-81.94742,31.9,evergreenForest,1.041453875,1.371479275,2.41293315,-0.482217367,0.89513933,0.412921963,1.195182357,1.60810432
177,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_004,29.684073,-81.959108,36.8,evergreenForest,2.140066163,1.371479275,3.511545439,-0.147334837,0.796210738,0.648875901,0.262543368,0.911419269
178,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_006,29.686609,-81.983,33,evergreenForest,2.061044177,1.345693385,3.406737562,-0.14582621,0.656900066,0.511073857,0.930580785,1.441654642
179,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_007,29.690276,-81.962572,34.3,evergreenForest,1.87500218,1.531735382,3.406737562,0.030903952,0.61639423,0.647298183,0.452468603,1.099766786
180,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_008,29.685058,-82.007162,45.2,evergreenForest,2.082042323,1.256096922,3.338139246,-0.112954804,0.763999304,0.6510445,1.074546776,1.725591277
181,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_009,29.698798,-82.017543,31.5,woodyWetlands,1.609437912,1.335001067,2.944438979,-0.550092489,0.812780863,0.262688374,0.391102583,0.653790957
182,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_010,29.691763,-81.941829,40.1,evergreenForest,0.88238918,1.314835397,2.197224577,-0.548761946,0.806269516,0.25750757,0.928196826,1.185704395
183,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_011,29.721507,-81.987042,27.2,evergreenForest,0.949080555,1.507655218,2.456735773,0.365815025,0.566366899,0.932181925,1.229260225,2.161442149
184,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_013,29.682159,-81.961565,42.3,evergreenForest,2.275128247,1.265831077,3.540959324,0.100041278,0.735755192,0.83579647,0.495041882,1.330838352
185,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_014,29.692721,-81.95826,33.1,evergreenForest,2.063693185,1.422662005,3.48635519,-0.130814667,0.728589866,0.597775199,0.237522319,0.835297518
186,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_016,29.682391,-81.967449,26.1,woodyWetlands,1.293584963,1.296682202,2.590267165,0.014656058,0.606187158,0.620843216,0.542234571,1.163077787
187,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_017,29.703873,-81.991843,29.3,woodyWetlands,1.063272922,1.379074113,2.442347035,0.281341736,0.530369615,0.811711351,1.050305155,1.862016506
188,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_018,29.686636,-81.942713,26,woodyWetlands,0.773189888,1.405342556,2.178532444,0.226394383,0.463725625,0.690120008,1.182951262,1.87307127
189,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_020,29.68685,-81.950763,25.5,woodyWetlands,1.178654996,1.140459399,2.319114395,-0.433157708,0.744582924,0.311425215,0.554266312,0.865691527
190,D03,Southeast,OSBS,Ordway-Swisher Biological Station,FL,20.3,1313,5295,41,2014,2019,6,OSBS_048,29.679299,-81.946352,34.6,evergreenForest,1.969440646,1.42618569,3.395626337,-0.030105744,0.41425088,0.384145137,0.220347678,0.604492815
191,D04,Atlantic Neotropical,GUAN,Guanica Forest,PR,25.9,916,1154,55,2015,2019,5,GUAN_002,17.970294,-66.824633,89.1,evergreenForest,0.993251773,1.5244447,2.517696473,0.301658891,0.350841434,0.652500324,1.433496879,2.085997203
192,D04,Atlantic Neotropical,GUAN,Guanica Forest,PR,25.9,916,1154,55,2015,2019,5,GUAN_003,17.973133,-66.861701,182.9,evergreenForest,1.348073148,1.359977053,2.708050201,-0.289978626,0.278692529,-0.011286097,0.199695554,0.188409457
